"item","stimulusType","option1","option2","change","navigator","phase","presentation","index"
"cup","entrainment","mug","cup","MATCH","robot","collaboration","block2",270
"Q60","participants_turn",NA,NA,"NA","subject","collaboration","block2",271
"house","valence","home","house","CHANGE","robot","collaboration","block2",272
"door","participants_turn",NA,NA,"NA","subject","collaboration","block2",273
"dirt","valence","gravel","sand","MATCH","robot","collaboration","block2",274
"runners","participants_turn",NA,NA,"NA","subject","collaboration","block2",275
"recycling","valence","rubbish bin","recycling bin","CHANGE","robot","collaboration","block2",276
"branch","participants_turn",NA,NA,"NA","subject","collaboration","block2",277
"marijuana","valence","weed","leaf","MATCH","robot","collaboration","block2",278
"videogame","participants_turn",NA,NA,"NA","subject","collaboration","block2",279
"rabbit","entrainment","bunny","rabbit","CHANGE","robot","collaboration","block2",280
"athlete","participants_turn",NA,NA,"NA","subject","collaboration","block2",281
"king","valence","electric chair","king","MATCH","robot","collaboration","block2",282
"cleaner","participants_turn",NA,NA,"NA","subject","collaboration","block2",283
"NA","NA","NA","NA","NA","solo","naming_test","post",284
"flower","participants_turn",NA,NA,"NA","solo","naming_test","post",285
"priest","entrainment","pastor","priest","MATCH","solo","naming_test","post",286
"hen","participants_turn",NA,NA,"NA","solo","naming_test","post",287
"dunes","participants_turn",NA,NA,"NA","solo","naming_test","post",288
"doctor","participants_turn",NA,NA,"NA","solo","naming_test","post",289
"tree","participants_turn",NA,NA,"NA","solo","naming_test","post",290
"people","valence","people","crowd","MATCH","solo","naming_test","post",291
"teacher","entrainment","teacher","lecturer","CHANGE","solo","naming_test","post",292
"beans","participants_turn",NA,NA,"NA","solo","naming_test","post",293
"rocks","participants_turn",NA,NA,"NA","solo","naming_test","post",294
"ship","entrainment","ship","boat","CHANGE","solo","naming_test","post",295
"pipe","participants_turn",NA,NA,"NA","solo","naming_test","post",296
"drugs","valence","medicine","drugs","MATCH","solo","naming_test","post",297
"Q60","participants_turn",NA,NA,"NA","solo","naming_test","post",298
"king","valence","electric chair","king","MATCH","solo","naming_test","post",299
"USB","entrainment","memory stick","usb stick","CHANGE","solo","naming_test","post",300
"mouse","valence","mouse","rat","CHANGE","solo","naming_test","post",301
"cart","participants_turn",NA,NA,"NA","solo","naming_test","post",302
"microbes","valence","microorganism","germs","MATCH","solo","naming_test","post",303
"cup","entrainment","mug","cup","MATCH","solo","naming_test","post",304
"bat","participants_turn",NA,NA,"NA","solo","naming_test","post",305
"dirt","valence","gravel","sand","MATCH","solo","naming_test","post",306
"cook","entrainment","chef","cook","CHANGE","solo","naming_test","post",307
"parking sp","participants_turn",NA,NA,"NA","solo","naming_test","post",308
"baby","valence","sprog","kid","CHANGE","solo","naming_test","post",309
"car","participants_turn",NA,NA,"NA","solo","naming_test","post",310
"cross","participants_turn",NA,NA,"NA","solo","naming_test","post",311
"touchpad","entrainment","tablet","touchscreen","CHANGE","solo","naming_test","post",312
"cop","participants_turn",NA,NA,"NA","solo","naming_test","post",313
"cave","participants_turn",NA,NA,"NA","solo","naming_test","post",314
"robot","entrainment","android","robot","MATCH","solo","naming_test","post",315
"Q45","valence","concrete","pizza slice","MATCH","solo","naming_test","post",316
"wine","participants_turn",NA,NA,"NA","solo","naming_test","post",317
"sphere","entrainment","ball","sphere","MATCH","solo","naming_test","post",318
"peach","participants_turn",NA,NA,"NA","solo","naming_test","post",319
"bench","participants_turn",NA,NA,"NA","solo","naming_test","post",320
"programmer","participants_turn",NA,NA,"NA","solo","naming_test","post",321
"berries","participants_turn",NA,NA,"NA","solo","naming_test","post",322
"drink","participants_turn",NA,NA,"NA","solo","naming_test","post",323
"dog","valence","wolf","dog","MATCH","solo","naming_test","post",324
"sink","participants_turn",NA,NA,"NA","solo","naming_test","post",325
"artist","entrainment","painter","artist","MATCH","solo","naming_test","post",326
"door","participants_turn",NA,NA,"NA","solo","naming_test","post",327
"pigeon","participants_turn",NA,NA,"NA","solo","naming_test","post",328
