"item","stimulusType","option1","option2","change","navigator","phase","presentation","index"
"ship","entrainment","boat","ship","MATCH","robot","collaboration","block2",262
"dunes","participants_turn",NA,NA,NA,"subject","collaboration","block2",263
"city","valence","buildings","town","CHANGE","robot","collaboration","block2",264
"beans","participants_turn",NA,NA,NA,"subject","collaboration","block2",265
"USB","entrainment","usb stick","memory stick","CHANGE","robot","collaboration","block2",266
"bench","participants_turn",NA,NA,NA,"subject","collaboration","block2",267
"mouse","valence","rat","mouse","MATCH","robot","collaboration","block2",268
"flower","participants_turn",NA,NA,NA,"subject","collaboration","block2",269
"house","valence","home","house","MATCH","robot","collaboration","block2",270
"Q60","participants_turn",NA,NA,NA,"subject","collaboration","block2",271
"priest","entrainment","priest","pastor","CHANGE","robot","collaboration","block2",272
"door","participants_turn",NA,NA,NA,"subject","collaboration","block2",273
"teacher","entrainment","lecturer","teacher","CHANGE","robot","collaboration","block2",274
"runners","participants_turn",NA,NA,NA,"subject","collaboration","block2",275
"people","valence","people","crowd","MATCH","robot","collaboration","block2",276
"branch","participants_turn",NA,NA,NA,"subject","collaboration","block2",277
"cup","entrainment","mug","cup","MATCH","robot","collaboration","block2",278
"videogame","participants_turn",NA,NA,NA,"subject","collaboration","block2",279
"drugs","valence","drugs","medicine","CHANGE","robot","collaboration","block2",280
"athlete","participants_turn",NA,NA,NA,"subject","collaboration","block2",281
"baby","valence","sprog","kid","CHANGE","robot","collaboration","block2",282
"cleaner","participants_turn",NA,NA,NA,"subject","collaboration","block2",283
NA,NA,NA,NA,NA,"solo","naming_test","post",284
"athlete","participants_turn",NA,NA,NA,"solo","naming_test","post",285
"plate","participants_turn",NA,NA,NA,"solo","naming_test","post",286
"pigeon","participants_turn",NA,NA,NA,"solo","naming_test","post",287
"clothes","participants_turn",NA,NA,NA,"solo","naming_test","post",288
"money","entrainment","money","coins","MATCH","solo","naming_test","post",289
"peach","participants_turn",NA,NA,NA,"solo","naming_test","post",290
"Q45","valence","concrete","pizza slice","CHANGE","solo","naming_test","post",291
"sphere","entrainment","sphere","ball","CHANGE","solo","naming_test","post",292
"factory","valence","factory","pollution","MATCH","solo","naming_test","post",293
"robot","entrainment","robot","android","CHANGE","solo","naming_test","post",294
"king","valence","electric chair","king","MATCH","solo","naming_test","post",295
"sink","participants_turn",NA,NA,NA,"solo","naming_test","post",296
"frog","participants_turn",NA,NA,NA,"solo","naming_test","post",297
"Q60","participants_turn",NA,NA,NA,"solo","naming_test","post",298
"drugs","valence","drugs","medicine","CHANGE","solo","naming_test","post",299
"microbes","valence","germs","microorganisms","MATCH","solo","naming_test","post",300
"mouse","valence","rat","mouse","MATCH","solo","naming_test","post",301
"floppy","participants_turn",NA,NA,NA,"solo","naming_test","post",302
"thief","entrainment","robber","thief","CHANGE","solo","naming_test","post",303
"door","participants_turn",NA,NA,NA,"solo","naming_test","post",304
"soldier","valence","soldier","gunman","MATCH","solo","naming_test","post",305
"cart","participants_turn",NA,NA,NA,"solo","naming_test","post",306
"rabbit","entrainment","bunny","rabbit","MATCH","solo","naming_test","post",307
"couch","entrainment","sofa","couch","MATCH","solo","naming_test","post",308
"parking sp","participants_turn",NA,NA,NA,"solo","naming_test","post",309
"boot","valence","shoe","work boot","CHANGE","solo","naming_test","post",310
"marijuana","valence","weed","leaf","MATCH","solo","naming_test","post",311
"bench","participants_turn",NA,NA,NA,"solo","naming_test","post",312
"cave","participants_turn",NA,NA,NA,"solo","naming_test","post",313
"moth","valence","butterfly","insect","CHANGE","solo","naming_test","post",314
"router","participants_turn",NA,NA,NA,"solo","naming_test","post",315
"programmer","participants_turn",NA,NA,NA,"solo","naming_test","post",316
"car","participants_turn",NA,NA,NA,"solo","naming_test","post",317
"cop","participants_turn",NA,NA,NA,"solo","naming_test","post",318
"cook","entrainment","chef","cook","CHANGE","solo","naming_test","post",319
"videogame","participants_turn",NA,NA,NA,"solo","naming_test","post",320
"dog","valence","dog","wolf","CHANGE","solo","naming_test","post",321
"berries","participants_turn",NA,NA,NA,"solo","naming_test","post",322
"hen","participants_turn",NA,NA,NA,"solo","naming_test","post",323
"beans","participants_turn",NA,NA,NA,"solo","naming_test","post",324
"teacher","entrainment","lecturer","teacher","CHANGE","solo","naming_test","post",325
"knife","entrainment","dagger","knife","CHANGE","solo","naming_test","post",326
"woman","entrainment","lady","woman","MATCH","solo","naming_test","post",327
"house","valence","home","house","MATCH","solo","naming_test","post",328
"artist","entrainment","painter","artist","CHANGE","solo","naming_test","post",329
"pipe","participants_turn",NA,NA,NA,"solo","naming_test","post",330
"people","valence","people","crowd","MATCH","solo","naming_test","post",331
"cattle","entrainment","cattle","cows","MATCH","solo","naming_test","post",332
"branch","participants_turn",NA,NA,NA,"solo","naming_test","post",333
"city","valence","buildings","town","CHANGE","solo","naming_test","post",334
"bat","participants_turn",NA,NA,NA,"solo","naming_test","post",335
"recycling","valence","rubbish bin","recycling bin","CHANGE","solo","naming_test","post",336
"tree","participants_turn",NA,NA,NA,"solo","naming_test","post",337
"wine","participants_turn",NA,NA,NA,"solo","naming_test","post",338
"beach","participants_turn",NA,NA,NA,"solo","naming_test","post",339
"runners","participants_turn",NA,NA,NA,"solo","naming_test","post",340
"barrels","participants_turn",NA,NA,NA,"solo","naming_test","post",341
"violin","participants_turn",NA,NA,NA,"solo","naming_test","post",342
"fireplace","participants_turn",NA,NA,NA,"solo","naming_test","post",343
"doctor","participants_turn",NA,NA,NA,"solo","naming_test","post",344
"snake","entrainment","snake","serpent","MATCH","solo","naming_test","post",345
"ship","entrainment","boat","ship","MATCH","solo","naming_test","post",346
"USB","entrainment","usb stick","memory stick","CHANGE","solo","naming_test","post",347
"laptop","entrainment","laptop","computer","MATCH","solo","naming_test","post",348
"cross","participants_turn",NA,NA,NA,"solo","naming_test","post",349
"dunes","participants_turn",NA,NA,NA,"solo","naming_test","post",350
"church","valence","church","cathedral","MATCH","solo","naming_test","post",351
"dirt","valence","sand","gravel","MATCH","solo","naming_test","post",352
"road","valence","avenue","highway","CHANGE","solo","naming_test","post",353
"flower","participants_turn",NA,NA,NA,"solo","naming_test","post",354
"cleaner","participants_turn",NA,NA,NA,"solo","naming_test","post",355
"flag","participants_turn",NA,NA,NA,"solo","naming_test","post",356
"touchpad","entrainment","tablet","touchscreen","CHANGE","solo","naming_test","post",357
"rocks","participants_turn",NA,NA,NA,"solo","naming_test","post",358
"socket","valence","face","socket","CHANGE","solo","naming_test","post",359
"drink","participants_turn",NA,NA,NA,"solo","naming_test","post",360
"cup","entrainment","mug","cup","MATCH","solo","naming_test","post",361
"baby","valence","sprog","kid","CHANGE","solo","naming_test","post",362
"priest","entrainment","priest","pastor","CHANGE","solo","naming_test","post",363
"alligator","entrainment","crocodile","alligator","MATCH","solo","naming_test","post",364
