"item","stimulusType","option1","option2","change","navigator","phase","presentation","index"
"people","valence","people","crowd","CHANGE","solo","naming_test","post",311
"Q45","valence","concrete","pizza slice","MATCH","solo","naming_test","post",312
"Q60","participants_turn",NA,NA,NA,"solo","naming_test","post",313
"couch","entrainment","couch","sofa","MATCH","solo","naming_test","post",314
"parking sp","participants_turn",NA,NA,NA,"solo","naming_test","post",315
"touchpad","entrainment","tablet","touchscreen","CHANGE","solo","naming_test","post",316
"knife","entrainment","dagger","knife","MATCH","solo","naming_test","post",317
"robot","entrainment","android","robot","CHANGE","solo","naming_test","post",318
"money","entrainment","money","coins","CHANGE","solo","naming_test","post",319
"ship","entrainment","ship","boat","MATCH","solo","naming_test","post",320
"cross","participants_turn",NA,NA,NA,"solo","naming_test","post",321
"videogame","participants_turn",NA,NA,NA,"solo","naming_test","post",322
"cleaner","participants_turn",NA,NA,NA,"solo","naming_test","post",323
"baby","valence","kid","sprog","MATCH","solo","naming_test","post",324
"woman","entrainment","lady","woman","CHANGE","solo","naming_test","post",325
"cave","participants_turn",NA,NA,NA,"solo","naming_test","post",326
"cup","entrainment","cup","mug","CHANGE","solo","naming_test","post",327
"barrels","participants_turn",NA,NA,NA,"solo","naming_test","post",328
"priest","entrainment","priest","pastor","CHANGE","solo","naming_test","post",329
"flower","participants_turn",NA,NA,NA,"solo","naming_test","post",330
"athlete","participants_turn",NA,NA,NA,"solo","naming_test","post",331
"snake","entrainment","serpent","snake","CHANGE","solo","naming_test","post",332
"branch","participants_turn",NA,NA,NA,"solo","naming_test","post",333
"dog","valence","wolf","dog","CHANGE","solo","naming_test","post",334
"frog","participants_turn",NA,NA,NA,"solo","naming_test","post",335
"marijuana","valence","weed","leaf","CHANGE","solo","naming_test","post",336
"artist","entrainment","painter","artist","MATCH","solo","naming_test","post",337
"car","participants_turn",NA,NA,NA,"solo","naming_test","post",338
"floppy","participants_turn",NA,NA,NA,"solo","naming_test","post",339
"thief","entrainment","thief","robber","MATCH","solo","naming_test","post",340
"moth","valence","butterfly","insect","MATCH","solo","naming_test","post",341
"soldier","valence","gunman","soldier","MATCH","solo","naming_test","post",342
"router","participants_turn",NA,NA,NA,"solo","naming_test","post",343
"violin","participants_turn",NA,NA,NA,"solo","naming_test","post",344
"city","valence","town","buildings","CHANGE","solo","naming_test","post",345
"mouse","valence","mouse","rat","CHANGE","solo","naming_test","post",346
"hen","participants_turn",NA,NA,NA,"solo","naming_test","post",347
"USB","entrainment","usb stick","memory stick","MATCH","solo","naming_test","post",348
"teacher","entrainment","lecturer","teacher","MATCH","solo","naming_test","post",349
"socket","valence","face","socket","CHANGE","solo","naming_test","post",350
"clothes","participants_turn",NA,NA,NA,"solo","naming_test","post",351
"plate","participants_turn",NA,NA,NA,"solo","naming_test","post",352
"rabbit","entrainment","rabbit","bunny","MATCH","solo","naming_test","post",353
"peach","participants_turn",NA,NA,NA,"solo","naming_test","post",354
"pipe","participants_turn",NA,NA,NA,"solo","naming_test","post",355
"dunes","participants_turn",NA,NA,NA,"solo","naming_test","post",356
"sphere","entrainment","ball","sphere","CHANGE","solo","naming_test","post",357
"alligator","entrainment","alligator","crocodile","CHANGE","solo","naming_test","post",358
"programmer","participants_turn",NA,NA,NA,"solo","naming_test","post",359
"cook","entrainment","cook","chef","MATCH","solo","naming_test","post",360
"berries","participants_turn",NA,NA,NA,"solo","naming_test","post",361
"pigeon","participants_turn",NA,NA,NA,"solo","naming_test","post",362
"doctor","participants_turn",NA,NA,NA,"solo","naming_test","post",363
"sink","participants_turn",NA,NA,NA,"solo","naming_test","post",364
