"item","stimulusType","option1","option2","change","navigator","phase","presentation","index"
"artist","entrainment","artist","painter","MATCH","solo","naming_test","post",294
"USB","entrainment","usb stick","memory stick","MATCH","solo","naming_test","post",295
"router","participants_turn",NA,NA,NA,"solo","naming_test","post",296
"woman","entrainment","lady","woman","CHANGE","solo","naming_test","post",297
"ship","entrainment","ship","boat","MATCH","solo","naming_test","post",298
"bench","participants_turn",NA,NA,NA,"solo","naming_test","post",299
"floppy","participants_turn",NA,NA,NA,"solo","naming_test","post",300
"cop","participants_turn",NA,NA,NA,"solo","naming_test","post",301
"flag","participants_turn",NA,NA,NA,"solo","naming_test","post",302
"violin","participants_turn",NA,NA,NA,"solo","naming_test","post",303
"church","valence","church","cathedral","MATCH","solo","naming_test","post",304
"boot","valence","shoe","work boot","CHANGE","solo","naming_test","post",305
"barrels","participants_turn",NA,NA,NA,"solo","naming_test","post",306
"athlete","participants_turn",NA,NA,NA,"solo","naming_test","post",307
"peach","participants_turn",NA,NA,NA,"solo","naming_test","post",308
"rabbit","entrainment","rabbit","bunny","MATCH","solo","naming_test","post",309
"priest","entrainment","pastor","priest","CHANGE","solo","naming_test","post",310
"beach","participants_turn",NA,NA,NA,"solo","naming_test","post",311
"couch","entrainment","sofa","couch","MATCH","solo","naming_test","post",312
"cross","participants_turn",NA,NA,NA,"solo","naming_test","post",313
"fireplace","participants_turn",NA,NA,NA,"solo","naming_test","post",314
"pigeon","participants_turn",NA,NA,NA,"solo","naming_test","post",315
"tree","participants_turn",NA,NA,NA,"solo","naming_test","post",316
"videogame","participants_turn",NA,NA,NA,"solo","naming_test","post",317
"Q60","participants_turn",NA,NA,NA,"solo","naming_test","post",318
"berries","participants_turn",NA,NA,NA,"solo","naming_test","post",319
"Q45","valence","pizza slice","concrete","CHANGE","solo","naming_test","post",320
"dunes","participants_turn",NA,NA,NA,"solo","naming_test","post",321
"king","valence","king","electric chair","MATCH","solo","naming_test","post",322
"frog","participants_turn",NA,NA,NA,"solo","naming_test","post",323
"flower","participants_turn",NA,NA,NA,"solo","naming_test","post",324
"moth","valence","butterfly","insect","MATCH","solo","naming_test","post",325
"teacher","entrainment","lecturer","teacher","MATCH","solo","naming_test","post",326
"programmer","participants_turn",NA,NA,NA,"solo","naming_test","post",327
"cave","participants_turn",NA,NA,NA,"solo","naming_test","post",328
"pipe","participants_turn",NA,NA,NA,"solo","naming_test","post",329
"city","valence","buildings","town","MATCH","solo","naming_test","post",330
"robot","entrainment","robot","android","CHANGE","solo","naming_test","post",331
"beans","participants_turn",NA,NA,NA,"solo","naming_test","post",332
"branch","participants_turn",NA,NA,NA,"solo","naming_test","post",333
"money","entrainment","money","coins","CHANGE","solo","naming_test","post",334
"cleaner","participants_turn",NA,NA,NA,"solo","naming_test","post",335
"sink","participants_turn",NA,NA,NA,"solo","naming_test","post",336
"road","valence","highway","avenue","CHANGE","solo","naming_test","post",337
"snake","entrainment","snake","serpent","MATCH","solo","naming_test","post",338
"door","participants_turn",NA,NA,NA,"solo","naming_test","post",339
"baby","valence","sprog","kid","MATCH","solo","naming_test","post",340
"house","valence","home","house","MATCH","solo","naming_test","post",341
"cart","participants_turn",NA,NA,NA,"solo","naming_test","post",342
"car","participants_turn",NA,NA,NA,"solo","naming_test","post",343
"people","valence","crowd","people","CHANGE","solo","naming_test","post",344
"mouse","valence","mouse","rat","MATCH","solo","naming_test","post",345
"drink","participants_turn",NA,NA,NA,"solo","naming_test","post",346
"wine","participants_turn",NA,NA,NA,"solo","naming_test","post",347
"rocks","participants_turn",NA,NA,NA,"solo","naming_test","post",348
"cattle","entrainment","cows","cattle","CHANGE","solo","naming_test","post",349
"recycling","valence","recycling bin","rubbish bin","MATCH","solo","naming_test","post",350
"dirt","valence","sand","gravel","CHANGE","solo","naming_test","post",351
"cup","entrainment","cup","mug","MATCH","solo","naming_test","post",352
"microbes","valence","microorganisms","germs","CHANGE","solo","naming_test","post",353
"plate","participants_turn",NA,NA,NA,"solo","naming_test","post",354
"doctor","participants_turn",NA,NA,NA,"solo","naming_test","post",355
"laptop","entrainment","laptop","computer","CHANGE","solo","naming_test","post",356
"sphere","entrainment","ball","sphere","MATCH","solo","naming_test","post",357
"socket","valence","socket","face","CHANGE","solo","naming_test","post",358
"thief","entrainment","thief","robber","CHANGE","solo","naming_test","post",359
"drugs","valence","medicine","drugs","CHANGE","solo","naming_test","post",360
"hen","participants_turn",NA,NA,NA,"solo","naming_test","post",361
"cook","entrainment","chef","cook","CHANGE","solo","naming_test","post",362
"factory","valence","pollution","factory","CHANGE","solo","naming_test","post",363
"parking sp","participants_turn",NA,NA,NA,"solo","naming_test","post",364
